X,Y,Cluster,Abstract,DOI,title,id_
61.508522,8.961931,Period2,"ABSTRACT The availability of childcare is an important factor in enabling motherhood to be combined with paid employment. This article uses evidence from the fifth sweep of the National Child Development Study to analyse the use of childcare by a cohort of employed women who were aged 33 in 1991. There is a heavy reliance on informal care by women in partnerships and also by lone mothers. Formal care is most heavily used by women whose youngest child is under five, especially if the woman works full-time. Reported costs of childcare represent nearly a quarter of net weekly earnings for mothers with a child under five. Formal childcare is shown to play an important role in facilitating women's full-time employment. Full-time employment is the route by which women achieve financial independence from their partner. It also increases the likelihood of contributing to an occupational pension which, in turn, has implications for financial independence in later life. However, the majority of women in this cohort do not take the full-time route. For these women, low earnings potential and part-time working make paid childcare uneconomic and reinforces both their role as minor financial contributors within the family and their lack of pension provision in later life.",https://doi.org/10.1017/s0047279400000325,Combining Employment with Childcare: An Escape From Dependence?,https://openalex.org/W2133448432
-26.871561,4.410073,Period3,"Although many thoughtful critiques of political theory and the concept of justice have been offered from a feminist perspective, a comprehensive feminist theory of justice has not yet been articulated. This article proposes that not only does a feminist account of justice require an unconditional basic income, but also that is the only basis on which to defend the principle of unconditionality against the gender-biased claims of universal work or participation duties. It surveys feminist critiques of political theory, theories of justice and the androcentric models of citizenship. Together, these critiques suggest a more genderinclusive model of citizenship and the broad outlines of a feminist theory of justice, in which an unconditional basic income plays a crucial role.",https://doi.org/10.1332/030557311x546299,Feminist political theory and the argument for an unconditional basic income,https://openalex.org/W2314784325
20.468042,-7.082486,Period1,"simple observations: first, that many parents were too poor to buy education; second, that many others did not sufficiently value it. Such reasoning led some of these writers to advocate compulsory laws. It is especially interesting to notice also that it led them to propose government subsidies to the schools rather than directly to the scholars (or their parents). The purpose of this note is to draw attention to, and to analyze, the proposals of a contemporary of the classical economists who also wanted",https://doi.org/10.2307/1055119,Tom Paine's Voucher Scheme for Public Education,https://openalex.org/W2335318357
39.606052,5.011641,Period3,"According to the Peruvian Constitution, the legal minimum age for child workers is 12 years old, making it the youngest level in Latin America and among other continents. More than 2 million children in Peru are employed in agriculture, gold mines, as domestic workers and street sellers. Peru is one of the latest countries where conditional cash transfers have been implemented in Latin America. This paper addresses the debate on conditional versus unconditional cash transfers in enhancing school attendance and consequently eradicating child labour and the broader question of targeted versus universal approaches in basic rights and income. Factors such as household’s vulnerability, which can potentially lead to child labour, are highlighted. This paper also examines the method of targeting and the exclusion of groups at greater risk such as street children and single mothers. It uses recent quantitative data from the World Bank and the Peruvian government (2011) and data collected from interviews with programme executives of United Nations agencies and NGOs. It concludes that the only sustainable way to enhance the life chances of Peruvian children is to create strong mechanisms of social protection, such as basic services and income, that are available to every household.",https://doi.org/10.1515/bis-2012-0003,The Most Effective Means of Social Protection? An Evaluation of the Impact of Conditional Cash Transfers on Schooling and Child Labour in Peru,https://openalex.org/W307751793
-17.796427,4.66534,Period3,"Discussions of basic income generally presuppose that a basic income scheme could be implemented by political parties, parliaments, and governments in established democratic procedures. This is highly questionable. The implementation of a basic income system would be an unprecedented challenge which conventional democratic institutions cannot be expected to rise to. Realistic chances for democratic majority support of a basic income scheme could arise only under two conditions. First, basic income must be safely fundable and the resulting tax rates plausible. This requires for basic income to be complemented by a sophisticated public job guarantee. Second, the transition to basic income must be designed as a generation-spanning process in which no age and income groups feel as losers. This can best be achieved if only future born citizens become basic income recipients. These conditions may appear simple enough, but at closer inspection a sophisticated generation-spanning transition scheme lies beyond the capacities of established democratic institutions.",https://doi.org/10.1007/978-3-030-43904-0_3,Is Democracy Fit for Basic Income? Toward a Hybrid Income Guarantee for Future Generations,https://openalex.org/W3032121789
-43.83546,6.236571,Period3,"Feminists should endorse a basic income, particularly in comparison to other feasible safety-net alternatives, including work-conditioned benefits and a caregiver stipend. A basic income promotes gender equality by creating the social and economic conditions required to reduce the gendered division of labor. Most importantly, a universal, unconditional basic income could greatly reduce the poverty rate of the most vulnerable group in capitalist economies: single women and their children. For this reason if for no other, feminists should endorse a basic income.",https://doi.org/10.2202/1932-0183.1133,Institutionalizing the Universal Caretaker Through a Basic Income?,https://openalex.org/W1991379099
33.284016,2.9989622,Period3,"Feminists have long taken the position that society should commit itself to the support of individuals who care for others. In this view, governments should subsidize ""caretaking units,"" consisting of adults supporting dependents in need of care and assistance. This article undertakes to assess a proposal for the public support of caretaking units, as set forth by Anne Alstott in her book No Exit, and to compare that proposal to the alternative of a guaranteed basic income for all. By using an illustrative example, the article concludes that the caretaker benefit is less desirable than a basic income program. Caretaker benefits reward people who engage in premature and irresponsible childbearing at the expense of those who take costly steps to prepare themselves to be good parents and to achieve self-support before having children. By flouting basic principles of fairness, the resulting perverse priorities become a serious shortcoming of Alstott's proposed caretaker benefit program. In contrast, a guaranteed income offers subsidies to parents and nonparents alike, and thus achieves greater neutrality among reproductive choices.",https://doi.org/10.2202/1932-0183.1118,Basic Income or Caretaker Benefits?,https://openalex.org/W2266260199
-55.50826,1.5740281,Period3,"Abstract Stuart White argues that egalitarians need a diverse toolkit of policy proposals in order to move closer to a just economic system. In particular he argues that a policy of Basic Capital grants should be included in this toolkit along with a variety of other more familiar instruments such as unconditional Basic Income, welfare state services and income supports, and support for worker cooperatives. The various policies in the egalitarian toolkit, however, have implications for issues other than contributing to a more just economic system. In particular, they have implications for the long term stability, transformation, or even transcendence, of capitalism as an economic system. In this article I will argue that unconditional Basic Income has a greater potential to erode capitalism than does Basic Capital. While both of these policies in the egalitarian toolkit may make the economic system statically more just, over time Basic Capital grants are likely to strengthen capitalism as the core structure of the economic system, whereas unconditional Basic Income has the potential to erode the dominance of capitalism. As part of a long‐term project of human emancipation, therefore, unconditional Basic Income should have priority over Basic Capital.",https://doi.org/10.1111/japp.12128,Eroding Capitalism: A Comment on Stuart White's ‘Basic Capital in the Egalitarian Toolkit’,https://openalex.org/W1881482998
0.074101046,-7.889923,Period3,"Of all the European welfare states, the UK most clearly represents the liberal regime type – notwithstanding a shift towards ‘social investment’ under New Labour – as defined by its residual, targeted benefit structure and increasingly punitive activation regime. The idiosyncratic institutional characteristics of the UK welfare state give rise to challenges and opportunities with respect to prospects for the introduction of (some form of) basic income. Despite a large and growing population of ‘disaffected’ precarious and low-paid workers and widespread dissatisfaction with the increasingly punitive sanctions regime, significant barriers to the emergence of a sufficiently large and coherent constituency of support for basic income remain. Thus, while institutional inertia and political considerations may preclude anything more than marginal changes to the existing system, a number of policy options falling short of a ‘full’ basic income – but retaining some of its core features – appear relatively feasible.",https://doi.org/10.1017/s147474641800026x,Basic Income in the UK: Assessing Prospects for Reform in an Age of Austerity,https://openalex.org/W2885100284
1.9284539,-7.266201,Period3,"This article argues that because of the changing character of work and labour in the context of globalisation, progressives and particularly trade unionists could make a basic income a key part of their agenda. It considers the standard objections and then reviews the various advantages of moving in that direction, towards the realisation of a republican or claim right.",https://doi.org/10.1177/102425890401000411,Income security: why unions should campaign for a basic income,https://openalex.org/W2159512899
21.413824,-7.4660826,Period3,"There is considerable evidence that cultural categories of worth are central to the ideological foundation of the American welfare state. However, existing perspectives on U.S. welfare policy development grant little explanatory power to the role of culture. For this reason, they cannot adequately explain the dynamics of an important, but frequently overlooked, episode in American welfare state history: the rise and fall of guaranteed annual income proposals in the 1960s and 1970s. The author outlines three mechanisms—schematic, discursive, and institutional—through which culture can influence policy outcomes. He then argues that cultural categories of worthiness affected welfare policy development through their constitutive contribution to cultural schemas, their deployment by actors as resources in expert deliberation and public discourse, and their institutionalization in social programs that reinforced the symbolic and programmatic boundaries between categories of the poor. The author discusses how these cultural mechanisms can be integrated with existing class‐ and institution‐based accounts of welfare policy development.",https://doi.org/10.1086/499508,Cultural Categories and the American Welfare State: The Case of Guaranteed Income Policy,https://openalex.org/W2037720969
18.802683,-6.6062164,Period3,"Abstract ) combines neoclassical economic theory and Keynesianism with an appreciation of how economic patterns and processes are tied to concrete socio-historical circumstances, and exemplifies how economists should compute in their models the socio-cultural costs accompanying economic growth and development. Piketty’s concern with trends in economic inequality, returns from capital, and economic growth, addresses issues is also consistent with Marx’s critique of political economy. While Piketty deems Marx’s theory overly simplistic, Piketty’s contention that modern democratic nation-states should confront the problem of increasing economic inequality exaggerates governments’ ability to regulate the economy today. Basic income is indicative both of the diminished capacity of states to promote social welfare via established policy strategies, and the heightened need to scrutinize the specific logic of capital in the twenty-first century. Recent reinterpretations of Marx affirm the need to resist orthodox, dogmatic and non-critical readings of his analysis of the inner workings of capitalism, and are consonant with the idea of basic income.",https://doi.org/10.1515/bis-2015-0016,"Which Capital, Which Marx? Basic Income between Mainstream Economics, Critical Theory, and the Logic of Capital",https://openalex.org/W2290103850
-56.33838,1.063709,Period2,"Abstract This paper reconstructs Van Parijs’ core argument for an unconditional basic income and presents three objections against it. The first and most theoretical objection attacks the egalitarian basis of Van Parijs’ argument and suggests an alternative, humanitarian theory of justice. The second and third more concrete objections accuse Van Parijs of selling-out the right to work as well as the right to recognition of work, for example of family work. The conclusion drawn from these three objections, however, is not that an unconditional basic income cannot be defended. Instead the paper ends by indicating an alternative, humanitarian argument for an unconditional basic income.",https://doi.org/10.1515/auk-2000-0201,Why Mothers Should Be Fed,https://openalex.org/W2402180027
-32.61297,5.7686524,Period3,"In the space of a mere five years, basic income has become something of a global policy phenomenon. The proposal to grant all permanent residents of a political territory a regular cash transfer on an individual basis, without means-test or work requirement (Van Parijs and Vanderborght, 2017) is actively discussed at the highest levels of policy-making across the world, including by international institutions such as OECD, IMF or the World Bank. At the same time, several country surveys indicate the basic income idea is gaining considerable traction amongst the general public, with support for basic income in the latest wave of the European Social Survey (ESS) averaging slightly above 50 per cent (Lee, 2018). This suggests basic income has now firmly moved away from a mere ‘philosophical pipe dream’ to being considered as a serious alternative to conditional income assistance (Van Parijs, 2013; Haagh, 2017).",https://doi.org/10.1017/s1474746418000489,Introduction: Basic Income in European Welfare States: Opportunities and Constraints,https://openalex.org/W2912553318
0.9037209,-9.533089,Period3,"Abstract In addition to his Noble Prize-winning work in economics, Milton Friedman produced some of the most influential philosophical work on the role of government in a free society. Despite his great influence, there remains a dearth of scholarship on Friedman’s social and political philosophy. This paper helps to fill this large void by providing a conceptual analysis of Friedman’s theory of freedom. In addition, I argue that a careful reading of his arguments for freedom ought to lead Friedman, and like-minded liberals and libertarians, to give absolute priority to his negative income tax proposal. A substantial basic income furthers effective economic freedom (on Friedman’s own understanding), redeems his central claim that markets enable cooperation without coercion, and enables him to address his lifelong interlocutors by mitigating concerns for the ways in which economic dependence and inequality undermine both freedom and democratic legitimacy.",https://doi.org/10.1515/bis-2015-0008,Milton Friedman on Freedom and the Negative Income Tax,https://openalex.org/W2293889879
53.693836,8.209751,Period3,An abstract is not available for this content so a preview has been provided. Please use the Get access link above for information on how to access this content.,https://doi.org/10.1017/s0266267110000507,"The Right to Exploit: Parasitism, Scarcity, Basic Income, Gijs van Donselaar. Oxford University Press, 2009. ix + 195 pages.",https://openalex.org/W2161386538
7.2476387,-9.202125,Period3,"This chapter is premised on the view that the human rights movement needs to address and respond to the fundamental changes that are taking place in economic and social structures at the national and global levels. In this setting one of the most vibrant proposals is to replace or supplement existing social protection systems with a universal basic income (UBI). The chapter reflects on how a UBI does and should relate to analogous efforts within the framework of international human rights law. It argues that UBI offers a bold and imaginative solution to pressing problems that are about to become far more intractable as a result of the directions in which the global economy appears inexorably to be heading. While there are many objections relating to affordability in particular, the concept should not be rejected out of hand on the grounds that it is utopian. In today’s world of severe economic insecurity, creativity in social policy is necessary. The chapter concludes by calling for the debates over social protection floors and a UBI to be brought together, rather than being kept largely separate in a counter-productive and ultimately self-defeating way.",https://doi.org/10.1017/9781108284653.015,Universal Basic Income as a Social Rights–Based Antidote to Growing Economic Insecurity,https://openalex.org/W2773557438
-7.3490567,-2.1210456,Period3,"This chapter explores the concept or idea of “basic income” in relation to the growing work on reference budget standards, particularly in relation to the Minimum Income Standards (MIS) findings in the UK context. It confirms whether basic incomes should be paid to every individual at MIS levels or whether a Universal Basic Income (UBI) scheme as a whole should raise family incomes to the levels of the MIS. It also investigates what approach is both feasible and affordable to bring families and households closer to the MIS. The chapter marks new territory in the UBI debate, taking some of the first steps to join up important debates and explore issues surrounding UBI, MIS and reference budgets, both in theory and in practice. It discusses the feasibility of paying basic incomes at levels defined by the published MIS reports.",https://doi.org/10.1332/policypress/9781447352952.003.0022,Minimum Income Standards in the Basic Income debate,https://openalex.org/W4251261735
22.845901,-3.5800645,Period3,"The focus in welfare state support in the Netherlands has been shifted from workfare and activation policies to social investment strategies. The discourse on basic income and the related municipal experiments highlights this shift. We address the inspiration found in basic income and behavioural economic and motivational psychological theoretical insights for the design of the experiments and for new avenues of minimum income protection and providing participation opportunities for the disadvantaged. The emerging new paradigm also implies a shift in the cultural values and principles on which welfare state policies are implicitly founded. This means that in these endeavours particular social values are put more upfront, such as personal autonomy (capacitating people by providing opportunities and therewith ‘free choice’) and trust (activating people by putting trust in their self-management capacities) which in day-to-day policy practice means more tailor-made, demand-oriented integrated mediation and coaching while rewarding people instead of penalising them.",https://doi.org/10.1017/s1474746418000283,Welfare States’ Social Investment Strategies and the Emergence of Dutch Experiments on a Minimum Income Guarantee,https://openalex.org/W2889505106
12.084747,-4.6337786,Period3,"Abstract To many in the Netherlands it seems that basic income’s time has come, following the wide appeal of several municipal experiments. These random-control trial designs study the effects on employment, social participation, health and well-being of exempting social assistance claimants from the duties of seeking work and participating in training activities under the workfare-oriented Participation Act. In some treatment groups, claimants also retain a larger percentage of earnings, thereby reducing the poverty trap. These two design features resemble an unconditional basic income. I situate the experiments in the wider context of basic income and discuss their theoretical background and policy orientation. Under existing legal strictures, the experimental designs are too limited to judge the effects of replacing the conditional scheme of social assistance by an unconditional one. Yet these experiments point the way for future trials which can compare the effectiveness of basic income-oriented versus workfare-oriented treatments.",https://doi.org/10.1515/bis-2018-0023,Basic Income Experiments in the Netherlands?,https://openalex.org/W2954113140
-16.252432,1.2995383,Period3,"Historical accounts of the business response to basic income proposals imply that employer attitudes have been mixed. In the 1970s and 1980s, when an array of basic income schemes was proposed, some groups were supportive and others were opposed. This paper shows that, in a number of high-profile proposals in Canada and the US, behind the apparent dissensus among business groups lays a consensus stance against universalistic and unconditional guaranteed income schemes. The disagreement among business groups comes down to either (1) a basic misunderstanding of proposal details, or (2) the fact that the policy itself can take on a wide range of concrete forms. To the extent that business has exhibited support for guaranteed income policies, the actual policies in question tended to be “two-tiered” rather than unitary, selective rather than universal, and miserly rather than generous. The income maintenance policies that garnered some support among business groups would all include explicit or implicit work requirements for “able-bodied” adults. By contrast, generous, unconditional guaranteed income policies that reduce workers’ market dependence—namely, those that basic income advocates find desirable—found no audience in business circles. I close by exploring the mechanisms underlying the impact of basic income on bargaining relationships in the labour market and comment on the promises and pitfalls of a social policy that continues to be highly malleable.",https://doi.org/10.29173/cjs29357,“If the Work Requirement is Strong”: The Business Response to Basic Income Proposals in Canada and the US,https://openalex.org/W2900003194
-28.837524,6.004288,Period3,"Current debates concerning the future of social security provision in advanced capitalist states have raised a citizens' basic income as a possible reform package: a proposal based on the principles of individuality, universality and unconditionality, ensuring a minimum income guarantee for all members of society. Arguments in favour of a citizens' basic income have traditionally been contrived within a fixed set of parameters associated with a particular view of the principles of economic organization.That is, a citizens' basic income is considered a model for social security reform that conforms to market based structures of exchange, particularly those associated with the market for labour, and as such contributes positively to the efficient functioning of capitalist economies. This article highlights the 'gender blind' nature of such debates and presents a case for a citizens' basic income based on a more inclusive notion of citizenship.",https://doi.org/10.1177/0950017007076643,Why a citizens' basic income? A question of gender equality or gender bias,https://openalex.org/W2147699292
37.468346,3.1929524,Period3,"Placing labor at the center of the global ‘land-grab’ debate helps sharpen critical insights at two scales. At the scale of agricultural enterprises, a labor perspective highlights the jobs generated, and the rewards received, by people who work in and around large farms. This approach guides my critical reading of the report prepared by a World Bank team that argues for large-scale land acquisition as a way to reduce poverty. Using data from within the report itself, I show why poverty reduction is a very unlikely result. I develop the argument further by drawing on research in colonial and contemporary Indonesia, where large-scale plantations and associated smallholder contract schemes have a long history. A labor perspective is also relevant at the national and transnational scale, where it highlights the predicament of people whose labor is not needed by the global capitalist system. In much of the global South, the anticipated transition from the farm to factory has not taken place and education offers no solution, as vast numbers of educated people are unemployed. Unless vast numbers of jobs are created, or a global basic income grant is devised to redistribute the wealth generated in highly productive but labor-displacing ventures, any program that robs rural people of their foothold on the land must be firmly rejected.",https://doi.org/10.1080/03066150.2011.559009,Centering labor in the land grab debate,https://openalex.org/W1965753079
56.29757,8.782081,Period3,"In-work benefits have been introduced in a number of Bismarckian welfare regimes in a context of austerity despite being targeted at politically weak constituents and representing a deviation from prevailing welfare institutions. This article addresses this puzzle by looking at the introduction in 2008 of an in-work benefit scheme in France, the Active Income of Solidarity. The analysis reveals that this reform was the result of a cross-cutting alliance between the conservative party and employers, as well as parts of the socialist party and the union movement. The alliance was possible thanks to actors' multiple interpretations of the reform. The reform was difficult to oppose given its support by experts and public opinion and because it entailed an increase in revenues for low-income workers.",https://doi.org/10.1057/fp.2013.6,The politics of in-work benefits: The case of the ‘active income of solidarity’ in France,https://openalex.org/W2003989920
-23.21677,-2.350736,Period3,"Welfare states are struggling with slow economic and job growth, fiscal pressures from rising benefit costs, demographic changes, and fears of structural economic transformation and job losses caused by information technology and computerization. This combination of factors has led some analysts to explore new ways to deliver welfare state benefits, or reconfigure them. But others speculate that existing welfare state policies have run their course, and cannot be easily repaired to cope with these multiple challenges, especially in the face of slower and less labor-intensive economic growth. Some advocates are calling for introducing a universal basic income (UBI), either as a floor to provide a basic level of subsistence, as a complement to existing welfare state policies, or in some cases as a replacement for the welfare state. Much of the current interest in UBI stems from a belief that technology is rapidly eliminating jobs faster than new ones can be created, and future job growth will be much lower. But the evidence on technological displacement seems too uncertain to justify major disruptions in the welfare state. Rather, the UBI debate might better focus on the over thirty-year strengthening of businessâ€™ economic power relations over labor.",https://doi.org/10.2139/ssrn.2863954,Universal Basic Income and the Welfare State,https://openalex.org/W4231060333
21.794533,-3.4720783,Period3,"The potential of a Basic Income Guarantee (BIG) to contribute to gender equality is a contested issue amongst feminist scholars.This article focuses on the nature of BIG as an individually-based payment to explore its potential for reducing gender equality, specifically intra-household inequalities in material or financial welfare; economic autonomy; psychological well-being; and time allocation, especially leisure time and time spent in household and care work.We employ a gender analysis of existing BIG pilots/schemes as well as close substitutes (e.g., universal child benefits) to assess some of the key claims about the effects of a basic income (BI) on gendered inequality.We also present findings from empirical work on intra-household allocation and decision-making which underscore the role of independent income.The article finds some support for BIG as a feminist proposal with respect to mitigating intra-household inequality, but concludes that further empirical research is needed to argue persuasively for BIG as an instrument for furthering gender equality.",https://doi.org/10.15453/0191-5096.4031,Basic Income Guarantee: The Gender Impact within Households,https://openalex.org/W2556100535
39.071938,5.057584,Period3,"Consuming non-environmentally responsibly in industrial countries has been identified as a main cause for the ongoing environmental crisis. At the same time, unsustainable economic growth has led to unfair resource distribution, resulting in a growing precariat and shrinking middle-class. One possible means to reverse both tendencies might be the Universal Basic Income (UBI), i.e., 1,000 € paid monthly to everyone without further testing’s or requirements. It is proposed that a UBI in the transformation to more sustainability can offer necessary existential security that will foster behaviours for sustainable ends-away from the pursuit of consuming ever more. In order to assess how exactly a UBI might affect the determinants of environmentally relevant behaviour, this study introduces the Theory of Planned and Contextualized Behaviour (TPCB) in an attempt to uncover personal and contextual factors to individuals’ environment relevant behaviour to answer the research question: How do people envision their environment-related behaviour in a society with a UBI under particular consideration of attitude, subjective norm, perceived behavioural control and context (i.e. TPCB determinants)?",,Environmentally relevant behaviour in a future with a universal basic income,https://openalex.org/W3016166545
-20.168846,-3.2038078,Period3,"Benefits and employment services for unemployed people in Britain have always been based on 
work
-
related   conditions. 
In   recent   decades,   there   has   been   a
change   in   priority,   away 
from 
viewing financial support from the state whilst unemployed as a respectable 
earned entitlement. Instead, policy makers have become mainly concerned with moving people ‘off benefits and into 
work’ 
(DWP   2010a;   2010b)
by   threatening   sanctions   (temporary   withdrawal   of   essential   benefit 
income) in order to ensure compliance with particular job search requirements.",,Conditionality Briefing: Unemployed People,https://openalex.org/W2559829230
55.114388,8.107094,Period3,"The modern Republican canon provides a number of rival accounts of domination, mostly sharing a conception of domination as arbitrary power. A key disagreement focuses on the nature of arbitrariness. So – what does it mean for power to be arbitrary? One influential answer is what Frank Lovett calls a 'procedural' account: roughly, power is arbitrary when it is unconstrained by effective, common-knowledge rules. Despite their simplicity and initial appeal, in this paper I argue that we should reject such procedural accounts. After giving the best case for procedural arbitrariness and defending it against an intuitive objection, I proceed by examining a set of problem cases, examples of what Erving Goffman called 'total institutions' – highly rule-bound, tightly controlled environments. Although it is possible for these institutions to be non-arbitrary in the procedural sense, I argue that we should nevertheless see them as prime examples of domination. Such environments produce a relevantly similar bundle of psychological effects – anxiety, adaptation, and so on – to other paradigm cases of domination. I conclude by stressing the relevance of an analysis of totalising tendencies to a variety of contemporary political problems, and the inadequacy of any conception of domination that cannot accommodate them.",https://doi.org/10.1080/13698230.2017.1411694,A republic of rules: procedural arbitrariness and total institutions,https://openalex.org/W2774733976
54.414883,10.660725,Period3,"For so long a fanciful dream on the fringes of serious politics, Joe Chrisp explores why calls for a basic income are being embraced by the mainstream in both the UK and around the world. But with advocates on both left and right, is the vision being blurred by a familiar ideological battleground?",https://doi.org/10.1111/newe.12025,Basic income: Beyond left and right?,https://openalex.org/W2602700449
-24.789812,-0.44885218,Period3,"Neorepublican political thought and its conception of freedom as nondomination provide powerful responses to the question of freedom in and outside the workplace. This model of freedom directly challenges approaches to freedom based on noninterference, a bedrock of liberal, at-will-based employment practices. In the article, I offer a critique of the liberal contractarian approach to employment and put forward two considerations to reduce domination with respect to employment: (a) solidarity through collective bargaining, and (b) a universal basic income. If we take seriously the republican approach and the legacies of historical labor movements, especially the Knights of Labor, then we can better understand the ways in which domination exists while at work, often the result of supervisory influence, as well as outside the workplace, through the inability to find meaningful and gainful employment. These two proposals jointly aid in ensuring that workers find freedom and more meaningful work in and out of the workplace.",https://doi.org/10.1111/wusa.12435,"Free at work, free from work: Nondomination, unions, and basic income",https://openalex.org/W2954334762
62.4109,6.036368,Period3,Download This Paper Open PDF in Browser Add Paper to My Library Share: Permalink Using these links will ensure access to this page indefinitely Copy URL Copy DOI,https://doi.org/10.2139/ssrn.4006768,"Basic Income, Gender and Human Rights",https://openalex.org/W4210705417
-31.165009,6.5119185,Period3,"The goal of the Finnish experiment that started this year is to try to get some evidence on how a new social policy instrument mimicking a basic income would work and what kind of behavioural consequences it would have. At this point, there are many strong arguments being made both in favour of and opposed to basic income. Unfortunately, there are not enough facts yet. The Finnish experiment hopes to change that.",https://doi.org/10.1007/s10272-017-0652-0,Basic Income in the Finnish Context,https://openalex.org/W2605094594
27.748716,-0.07854039,Period3,"Abstract Given the increasing potential of automation in the primary and industrial sectors of the economy, it is helpful to take a mesoeconomic, i. e. sectoral, look at the concept of a basic income. We present a thought experiment centred on societies in which labour takes place only in the service sector. We identify service sectors like prostitution in which it may be advantageous to shift away from the market and sectors like health services where public involvement is indispensable. Introducing a basic income may also generate social capital, which usually accompanies service provision in the sphere of cooperation.",https://doi.org/10.1515/bis-2016-0014,A Mesoeconomic Approach to a Basic Income,https://openalex.org/W2801290383
1.0416446,-7.9642577,Period3,"This whole program is voluntary … The men don't have to … if they don't want to. But we need you to starve them to death if they don't (Joseph Heller, Catch-22). This article considers two concepts put forward by van Donselaar in a case against basic income: ‘the abuse of rights’, i.e. receiving income from an asset one has no interest in working with; and ‘Donselaarian exploitation’, i.e. A exploits B if A is better off and B worse off than either of them would have been in the other's absence. This article argues that these concepts do not imply a solid case against unconditional transfers. Most of van Donselaar's conclusions rely on two-person examples with very specific assumptions about preferences. Under other reasonable assumptions, unconditional transfers do not involve the abuse of rights or exploitation and the proposed solution of work requirements can actually cause abuse and exploitation.",https://doi.org/10.1111/j.1467-9248.2006.00614.x,Who Exploits who?,https://openalex.org/W2035937202
-42.954605,5.7773933,Period3,"Abstract Catholic social thought (CST) has obvious resonance with universal basic income proposals, due to the tradition’s insistence on basic needs as human rights, comfort with government redistribution, and preference for programs that promote the agency of individuals and local communities, among other similarities. However, some CST scholars believe basic income challenges dearly held values of the tradition. This essay examines both views, concluding that basic income can comport with CST’s view of work, correctly understood.",https://doi.org/10.1111/ajes.12353,Universal Basic Income and Work in Catholic Social Thought,https://openalex.org/W3091842105
-9.53781,-3.1229746,Period3,"This article reviews the possible role of the universal basic income in the transformation of experience in gender and age perspectives. The universal basic income has been particularly hotly debated in recent decades. Regardless of the position, the common tone of the debates is the imperative “we must experiment.” Such a close interest in the universal basic income derives from the fact that it threatens to change the “generic” for humans situation of finiteness of resources and the need to work. Thus, it is able to change the experience of what it means to be human. Since the universal basic income allows to separate labor from income, it is likely that its introduction will return value to the currently stigmatized or devalued types of labor, such as child care, elderly care or domestic work. It creates opportunities for experience redistribution in gender perspective: care and leaving (career break), affective connection, and sensitivity could become the business of both parents, not just mothers. Another experience redistribution is possible in age perspective. Along with automation of labor, population ageing is a universal process that will sooner or later affect all the countries. Alarmist narratives that present this process as a threat and a problem now prevail. They are largely based on outdated ideas about old age and what it means to be old. However, in fact, ageing is the maturation of the population as a whole. With a proper re-evaluation of the meaning and significance of old age, the introduction of the universal basic income could create material conditions for the transfer of experience from the elderly to the younger – for the first time since traditional societies.",https://doi.org/10.30727/0235-1188-2020-63-3-131-141,Universal Basic Income as a Way of Redistribution of Experience between Individuals and Groups,https://openalex.org/W3123579861
4.6359878,-6.835406,Period3,"Income Equalization Does Not Confer Social Benefits In the modern era, there is much wailing and gnashing of teeth about income and wealth disparities. The premise upon which these complaints are based is that egalitarianism is an unambiguous good, and that any and all steps would be taken to reduce gaps between the wealthy and the poor. The present paper is an attempt to right this imbalance; it makes the case that income and wealth differences should be neutral with regard to public policy: they should not be artificially increased or reduced. This view is defended on both economic and ethical grounds. On the economic side, the impossibility of interpersonal utility comparisons, the existence of loss aversion, questions about productivity responses to redistribution, and the undeniable reality of bureaucratic costs all call into question the wisdom of income redistribution. On the ethical side, a rights-based approach calls into question the egalitarian basis for income redistribution policies. In the end, income equality or inequality falls outside the realm of valid policy concerns.",https://doi.org/10.19195/2084-4093.22.4.1,Income Equalization Does Not Confer Net Social Benefits,https://openalex.org/W2609966344
46.39709,7.0075746,Period3,"Abstract Artificial intelligence is rapidly entering our daily lives in the form of driverless cars, automated online assistants and virtual reality experiences. In so doing, AI has already substituted human employment in areas that were previously thought to be uncomputerizable. Based on current trends, the technological displacement of labor is predicted to be significant in the future – if left unchecked this will lead to catastrophic societal unemployment levels. This paper presents a means to mitigate future technological unemployment through the introduction of a Basic Income scheme, accompanied by reforms in school curricula and retraining programs. Our proposal argues that such a scheme can be funded by a special tax on those industries that make use of robotic labour; it includes a practical roadmap that would see a government take this proposal from the conceptual phase and implement it nationwide in the span of one decade.",https://doi.org/10.1515/bis-2018-0018,"Artificial Intelligence, Jobs and the Future of Work: Racing with the Machines",https://openalex.org/W2901702355
8.5048065,-10.587958,Period3,"In this ground-breaking book, Guy Standing offers a new perspective on work and citizenship, rejecting the labourist orientation of the 20th century.

Karl Polanyi's The Great Transformation marked the rise of industrial citizenship, which hinged on fictitious labour decommodification. Since the 1970s, this has collapsed. Work and labour are being revolutionized by a Global Transformation that has seen the emergence of a new class structure, including a global 'precariat', alongside unsustainable inequalities and insecurities. Guy Standing argues against paternalistic policy responses in favour of an egalitarian strategy to build occupational citizenship, founded on full freedom and basic income security in which all forms of work can flourish. The book also explores a phasing out of labour law and a re-orientation of collective bargaining towards 'collaborative bargaining', to reflect the new realities in which relationships between groups of workers are as or more important in people's working lives as those between workers and capital.",,Work After Globalisation: Building Occupational Citizenship,https://openalex.org/W1932998111
